user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls,created_date,created_date_with_nulls,created_at,created_at_with_nulls
226,19.67,,104,23,False,True,BR,US,2021-07-12,2021-07-12,2021-04-11T22:31:35,2021-04-11T22:31:35
227,34.84,60.44,68,82,True,True,BR,JP,2024-01-16,2024-01-16,2024-06-10T22:26:50,2024-06-10T22:26:50
228,13.79,13.05,113,92,False,False,CA,,2022-11-23,2022-11-23,2024-07-25T03:29:05,2024-07-25T03:29:05
229,98.0,52.3,8,41,True,False,AU,JP,2022-09-25,2022-09-25,2022-01-02T06:03:23,2022-01-02T06:03:23
230,17.72,,19,72,False,True,US,CA,2020-11-18,2020-11-18,2021-01-15T02:43:43,2021-01-15T02:43:43
231,63.84,59.64,109,64,True,True,BR,BR,2022-04-25,2022-04-25,2024-03-12T13:59:27,2024-03-12T13:59:27
232,83.91,78.28,53,31,False,False,FR,,2024-04-13,2024-04-13,2021-10-18T02:10:01,2021-10-18T02:10:01
233,37.68,94.29,16,50,False,False,AU,DE,2020-02-05,2020-02-05,2022-09-06T20:22:56,2022-09-06T20:22:56
234,33.28,88.4,48,12,False,,BR,US,2023-10-17,2023-10-17,2024-06-05T15:56:40,2024-06-05T15:56:40
235,63.67,13.97,98,69,False,True,BR,AU,2022-06-18,2022-06-18,2020-10-30T18:29:13,2020-10-30T18:29:13
236,66.57,27.98,3,12,True,False,DE,DE,2023-08-06,2023-08-06,2021-07-09T05:08:44,2021-07-09T05:08:44
237,66.09,19.83,68,4,False,False,AU,US,2023-04-26,2023-04-26,2021-01-21T14:40:49,2021-01-21T14:40:49
238,55.1,43.75,60,55,True,False,CA,CA,2022-02-28,2022-02-28,2023-10-11T21:36:23,2023-10-11T21:36:23
239,37.48,73.79,23,30,True,False,FR,UK,2021-07-17,2021-07-17,2020-08-02T09:19:28,2020-08-02T09:19:28
240,54.03,96.63,67,,True,True,AU,FR,2023-02-19,2023-02-19,2020-09-25T08:44:25,2020-09-25T08:44:25
241,27.74,47.62,43,119,True,True,FR,UK,2020-09-13,2020-09-13,2021-08-26T20:26:48,2021-08-26T20:26:48
242,90.42,26.93,102,61,False,True,BR,US,2022-12-02,2022-12-02,2021-11-22T15:03:07,
243,84.18,34.38,83,56,False,True,CA,US,2020-06-21,2020-06-21,2023-09-22T17:50:31,2023-09-22T17:50:31
244,28.88,55.32,80,3,True,False,UK,UK,2023-04-01,2023-04-01,2024-09-13T18:53:01,2024-09-13T18:53:01
245,19.75,57.11,104,11,False,True,US,,2023-02-22,2023-02-22,2022-12-21T23:53:54,2022-12-21T23:53:54
246,17.24,94.17,103,116,True,,US,,2020-06-03,2020-06-03,2021-02-17T04:35:55,2021-02-17T04:35:55
247,86.96,65.48,92,83,False,True,BR,FR,2023-10-15,2023-10-15,2023-04-22T01:59:59,2023-04-22T01:59:59
248,3.51,20.77,106,114,False,True,US,CA,2022-01-29,,2023-07-05T07:22:24,2023-07-05T07:22:24
249,79.08,17.74,52,41,True,True,US,DE,2023-12-07,,2020-06-03T03:53:12,2020-06-03T03:53:12
250,33.42,98.2,70,19,False,False,JP,AU,2020-03-16,2020-03-16,2024-08-06T02:31:34,2024-08-06T02:31:34
251,38.66,14.95,99,,False,False,UK,JP,2020-11-23,2020-11-23,2022-07-22T12:19:31,2022-07-22T12:19:31
252,31.23,67.03,78,83,True,False,DE,US,2022-06-21,2022-06-21,2023-12-04T07:51:23,2023-12-04T07:51:23
253,62.5,55.5,71,114,False,False,AU,BR,2020-12-09,2020-12-09,2020-04-03T15:46:38,2020-04-03T15:46:38
254,15.67,,69,117,False,False,CA,,2021-08-25,2021-08-25,2024-09-27T00:40:15,2024-09-27T00:40:15
255,34.25,77.86,91,21,True,False,DE,FR,2023-04-21,2023-04-21,2024-11-10T11:06:13,2024-11-10T11:06:13
256,70.77,99.23,54,33,False,False,FR,JP,2020-09-20,2020-09-20,2024-09-19T06:49:44,2024-09-19T06:49:44
257,90.29,1.63,36,30,False,True,BR,AU,2023-05-22,2023-05-22,2022-08-23T23:27:57,2022-08-23T23:27:57
258,77.44,78.54,112,74,True,True,JP,JP,2020-07-07,2020-07-07,2020-07-26T11:59:48,2020-07-26T11:59:48
259,40.26,,8,95,True,True,AU,CA,2020-11-15,2020-11-15,2022-04-04T09:09:21,2022-04-04T09:09:21
260,69.28,2.75,86,59,False,False,BR,US,2022-12-09,2022-12-09,2023-01-03T15:16:02,2023-01-03T15:16:02
261,57.83,15.4,107,106,False,False,US,US,2023-12-19,2023-12-19,2022-03-29T22:11:32,2022-03-29T22:11:32
262,93.49,79.48,105,90,True,True,US,JP,2020-11-07,2020-11-07,2022-02-18T12:14:48,2022-02-18T12:14:48
263,2.94,44.0,43,1,True,,CA,CA,2021-07-01,2021-07-01,2021-10-01T01:01:41,2021-10-01T01:01:41
264,49.51,,22,100,True,,FR,DE,2024-08-16,2024-08-16,2023-05-31T16:19:13,2023-05-31T16:19:13
265,22.1,15.7,23,90,False,True,CA,US,2024-12-12,2024-12-12,2022-11-11T22:15:01,2022-11-11T22:15:01
266,96.79,40.34,6,94,False,,US,,2022-11-27,2022-11-27,2023-09-17T21:28:29,2023-09-17T21:28:29
267,42.47,24.09,69,97,False,False,UK,CA,2022-03-27,2022-03-27,2020-05-26T05:54:05,2020-05-26T05:54:05
268,57.54,3.74,27,9,True,True,AU,FR,2021-09-25,2021-09-25,2021-03-23T19:17:07,
269,27.67,70.01,25,111,False,True,BR,AU,2023-01-23,2023-01-23,2024-05-23T18:39:16,2024-05-23T18:39:16
270,80.96,83.5,117,28,True,False,AU,US,2022-12-15,2022-12-15,2023-12-31T13:24:24,2023-12-31T13:24:24
271,99.65,,90,84,False,False,US,AU,2021-06-22,,2023-05-15T04:41:26,2023-05-15T04:41:26
272,4.49,13.97,54,110,True,False,DE,BR,2020-02-11,2020-02-11,2022-01-17T04:53:55,
273,81.64,77.34,54,35,True,True,US,FR,2020-10-03,2020-10-03,2022-02-20T09:32:54,2022-02-20T09:32:54
274,18.8,9.74,56,60,False,False,UK,,2024-10-16,2024-10-16,2023-04-14T04:54:27,2023-04-14T04:54:27
275,61.9,,0,92,False,False,BR,AU,2022-02-02,2022-02-02,2023-11-09T13:09:44,2023-11-09T13:09:44
276,12.91,10.19,16,102,True,True,US,FR,2022-05-30,2022-05-30,2022-02-19T23:47:56,2022-02-19T23:47:56
277,24.47,77.95,11,50,True,True,CA,JP,2022-05-02,,2024-06-26T23:08:41,2024-06-26T23:08:41
278,16.4,59.64,80,113,False,False,US,,2023-11-30,2023-11-30,2021-09-24T00:11:03,2021-09-24T00:11:03
279,47.82,,41,41,False,True,JP,US,2020-04-28,2020-04-28,2021-08-08T02:14:32,2021-08-08T02:14:32
280,14.51,74.61,22,74,True,False,US,AU,2020-05-31,2020-05-31,2023-06-21T01:20:17,2023-06-21T01:20:17
281,26.35,56.93,71,93,False,False,BR,DE,2021-05-18,2021-05-18,2023-12-14T10:55:36,2023-12-14T10:55:36
282,13.99,40.64,53,74,True,True,AU,JP,2022-06-07,2022-06-07,2022-09-16T12:31:58,2022-09-16T12:31:58
283,11.46,15.8,119,23,True,False,DE,JP,2023-05-10,2023-05-10,2024-10-03T18:48:17,2024-10-03T18:48:17
284,87.77,19.55,48,76,True,False,FR,JP,2022-06-15,2022-06-15,2024-04-06T10:32:30,2024-04-06T10:32:30
285,80.35,1.64,49,41,False,True,UK,,2022-03-16,2022-03-16,2021-01-13T07:17:28,
286,46.34,63.29,117,95,True,False,FR,US,2024-09-08,2024-09-08,2023-12-06T06:02:58,2023-12-06T06:02:58
287,91.94,92.9,114,109,True,False,DE,,2020-10-21,2020-10-21,2024-01-20T04:51:20,2024-01-20T04:51:20
288,37.98,64.63,72,77,False,True,FR,BR,2022-11-09,2022-11-09,2024-05-04T13:49:30,2024-05-04T13:49:30
289,20.75,,94,34,True,True,FR,CA,2022-09-17,,2022-08-17T09:11:10,2022-08-17T09:11:10
290,71.69,66.66,115,51,True,False,UK,CA,2022-05-14,2022-05-14,2023-10-30T07:10:57,2023-10-30T07:10:57
291,66.61,5.21,15,75,True,True,US,JP,2024-01-14,2024-01-14,2023-08-14T23:14:11,2023-08-14T23:14:11
292,22.14,,72,33,True,False,FR,AU,2021-05-02,2021-05-02,2024-08-01T03:38:51,2024-08-01T03:38:51
293,63.03,,82,,True,False,JP,BR,2024-10-07,2024-10-07,2021-06-26T01:01:05,
294,31.31,7.97,61,,False,False,JP,CA,2021-08-28,2021-08-28,2020-10-13T01:46:03,2020-10-13T01:46:03
295,49.25,80.05,13,29,True,True,DE,BR,2022-09-22,2022-09-22,2023-10-31T14:03:22,2023-10-31T14:03:22
296,30.79,34.35,17,24,True,True,AU,FR,2022-08-08,2022-08-08,2023-03-15T12:27:54,2023-03-15T12:27:54
297,0.89,91.1,65,35,True,True,BR,,2024-03-31,2024-03-31,2024-11-18T01:50:09,2024-11-18T01:50:09
298,96.03,50.03,63,66,True,True,CA,DE,2022-03-12,2022-03-12,2020-05-30T11:29:01,2020-05-30T11:29:01
299,8.41,56.13,85,8,True,True,CA,UK,2021-06-03,,2020-03-04T12:02:44,2020-03-04T12:02:44
300,80.33,24.49,58,56,False,False,JP,,2020-02-09,2020-02-09,2022-07-01T08:32:36,2022-07-01T08:32:36
301,34.81,9.71,5,92,False,True,BR,JP,2021-10-26,2021-10-26,2023-01-13T18:48:40,2023-01-13T18:48:40
302,93.73,51.81,87,19,True,False,CA,,2024-02-17,2024-02-17,2024-04-21T19:36:00,2024-04-21T19:36:00
303,18.13,77.91,10,62,False,True,US,DE,2020-01-19,2020-01-19,2023-05-05T09:35:08,2023-05-05T09:35:08
304,90.59,70.47,38,35,False,,CA,US,2024-06-24,2024-06-24,2023-08-17T22:35:19,2023-08-17T22:35:19
305,55.48,,99,63,False,True,CA,,2022-09-18,2022-09-18,2021-12-09T07:21:23,2021-12-09T07:21:23
306,35.28,,11,64,True,True,AU,CA,2020-09-13,2020-09-13,2022-11-30T10:15:51,2022-11-30T10:15:51
307,78.5,,4,90,True,False,UK,US,2021-07-05,2021-07-05,2020-09-13T11:01:50,2020-09-13T11:01:50
308,84.2,2.31,97,21,True,False,FR,,2022-10-08,,2023-06-21T05:14:17,2023-06-21T05:14:17
309,20.34,85.85,8,111,False,True,AU,UK,2021-07-30,2021-07-30,2020-09-13T08:48:50,2020-09-13T08:48:50
310,75.57,73.26,79,47,True,True,DE,AU,2020-07-17,2020-07-17,2020-11-12T10:13:13,2020-11-12T10:13:13
311,5.85,37.03,64,100,False,,BR,CA,2023-05-01,2023-05-01,2020-10-29T20:07:50,2020-10-29T20:07:50
312,90.98,84.95,9,90,False,True,FR,,2023-05-12,2023-05-12,2024-08-26T15:28:54,2024-08-26T15:28:54
313,53.76,66.81,41,38,False,False,AU,UK,2020-08-05,2020-08-05,2020-11-13T10:44:43,2020-11-13T10:44:43
314,25.27,,60,38,True,,AU,US,2021-05-28,2021-05-28,2021-01-22T23:23:06,2021-01-22T23:23:06
315,84.79,12.29,23,,True,False,US,BR,2021-03-21,2021-03-21,2024-12-22T19:00:16,2024-12-22T19:00:16
316,65.49,13.2,78,102,False,False,CA,DE,2023-04-19,2023-04-19,2020-10-31T21:20:40,2020-10-31T21:20:40
317,51.74,1.86,101,10,True,True,AU,JP,2023-08-26,2023-08-26,2022-09-19T23:35:15,2022-09-19T23:35:15
318,87.72,37.53,83,74,False,True,BR,US,2023-08-20,2023-08-20,2020-09-12T15:30:05,2020-09-12T15:30:05
319,98.7,,86,26,False,True,JP,BR,2024-09-10,2024-09-10,2022-03-28T11:31:06,2022-03-28T11:31:06
320,8.66,7.36,7,43,True,False,US,BR,2023-11-04,2023-11-04,2024-09-05T12:50:39,2024-09-05T12:50:39
321,6.99,22.84,77,72,True,True,FR,UK,2021-08-08,2021-08-08,2021-08-23T05:02:07,
322,50.31,2.99,0,114,True,False,UK,,2020-07-15,2020-07-15,2022-04-21T12:35:13,2022-04-21T12:35:13
323,52.44,53.79,71,23,False,True,AU,AU,2023-01-27,2023-01-27,2024-05-18T21:13:08,2024-05-18T21:13:08
324,12.05,40.71,62,50,False,False,DE,CA,2024-07-30,2024-07-30,2022-08-31T09:03:00,2022-08-31T09:03:00
325,26.12,72.36,79,14,True,False,FR,UK,2024-11-15,2024-11-15,2024-09-28T01:57:52,2024-09-28T01:57:52
326,11.18,2.56,94,106,True,True,CA,DE,2021-02-24,2021-02-24,2021-11-23T02:23:33,2021-11-23T02:23:33
327,8.05,76.74,5,119,False,True,AU,,2021-03-07,2021-03-07,2021-02-26T21:56:02,
328,54.71,38.64,119,,False,False,CA,CA,2020-03-09,2020-03-09,2020-02-19T19:27:37,2020-02-19T19:27:37
329,5.75,51.31,118,24,False,False,JP,UK,2020-09-14,2020-09-14,2021-12-23T00:31:27,2021-12-23T00:31:27
330,37.93,34.49,74,52,True,False,FR,UK,2022-10-10,2022-10-10,2020-05-01T17:25:12,2020-05-01T17:25:12
331,37.09,66.9,75,81,True,False,AU,JP,2022-09-25,2022-09-25,2022-11-17T15:34:48,2022-11-17T15:34:48
332,60.38,45.08,56,,True,True,BR,JP,2021-11-08,2021-11-08,2020-01-29T18:39:16,2020-01-29T18:39:16
333,77.76,58.77,48,,False,False,AU,AU,2021-07-19,2021-07-19,2020-07-06T17:47:26,2020-07-06T17:47:26
334,21.57,60.65,114,51,False,True,DE,,2024-02-24,2024-02-24,2022-09-11T04:58:18,2022-09-11T04:58:18
335,73.55,78.79,30,71,True,True,DE,CA,2022-04-20,2022-04-20,2023-01-14T13:02:43,2023-01-14T13:02:43
336,8.67,,40,4,False,False,FR,JP,2024-01-15,2024-01-15,2020-12-19T07:13:37,2020-12-19T07:13:37
337,98.26,5.55,111,64,False,True,CA,US,2024-10-24,2024-10-24,2023-09-17T20:56:17,
338,90.6,84.27,104,96,False,False,DE,CA,2021-08-02,2021-08-02,2022-01-04T06:33:02,2022-01-04T06:33:02
339,20.63,12.61,20,75,False,False,DE,BR,2021-01-05,,2020-12-07T15:54:04,2020-12-07T15:54:04
340,94.08,38.45,112,104,False,True,CA,US,2024-10-05,2024-10-05,2022-04-20T13:16:06,2022-04-20T13:16:06
341,42.01,,38,83,True,False,FR,DE,2023-03-05,2023-03-05,2024-08-12T04:27:15,2024-08-12T04:27:15
342,6.2,36.33,15,,True,False,CA,JP,2021-06-15,2021-06-15,2022-08-30T11:42:16,2022-08-30T11:42:16
343,24.99,59.42,18,,True,True,JP,,2023-02-09,2023-02-09,2024-04-09T14:55:48,2024-04-09T14:55:48
344,20.58,92.42,65,,True,False,BR,US,2022-07-29,2022-07-29,2024-06-18T06:19:20,2024-06-18T06:19:20
345,91.96,87.48,91,54,False,False,JP,UK,2024-07-11,2024-07-11,2021-02-17T06:38:37,2021-02-17T06:38:37
346,12.33,50.23,83,83,True,False,FR,UK,2021-04-12,2021-04-12,2020-03-19T22:41:26,2020-03-19T22:41:26
347,11.47,65.6,75,7,True,True,UK,BR,2024-12-15,2024-12-15,2023-05-10T03:36:11,2023-05-10T03:36:11
348,68.57,74.42,92,,True,False,UK,JP,2024-09-05,2024-09-05,2022-06-21T11:05:27,2022-06-21T11:05:27
349,86.07,47.02,90,77,False,True,UK,,2020-11-25,2020-11-25,2021-10-18T23:05:41,2021-10-18T23:05:41
350,47.78,95.61,45,56,True,False,BR,AU,2020-10-27,2020-10-27,2020-08-28T18:48:53,2020-08-28T18:48:53
351,59.22,83.6,14,12,False,False,US,BR,2022-08-31,2022-08-31,2020-09-26T08:20:43,2020-09-26T08:20:43
352,9.79,46.65,109,63,False,,DE,,2020-03-23,2020-03-23,2024-08-18T19:44:56,2024-08-18T19:44:56
353,39.35,71.76,56,3,True,,FR,US,2021-06-29,2021-06-29,2020-09-18T15:08:12,2020-09-18T15:08:12
354,42.25,75.5,40,106,True,True,JP,AU,2022-03-05,2022-03-05,2024-08-02T06:37:24,2024-08-02T06:37:24
355,95.02,44.54,54,23,False,True,JP,AU,2024-11-05,2024-11-05,2021-04-29T12:52:52,2021-04-29T12:52:52
356,25.03,77.82,16,85,False,False,BR,JP,2024-12-17,2024-12-17,2020-09-12T12:38:36,2020-09-12T12:38:36
357,66.87,94.18,49,2,False,True,BR,FR,2020-10-03,2020-10-03,2022-08-07T10:24:37,2022-08-07T10:24:37
358,61.99,94.32,119,,False,True,FR,DE,2024-06-16,2024-06-16,2020-08-02T07:09:02,2020-08-02T07:09:02
359,5.19,55.57,64,60,False,,UK,JP,2020-06-15,2020-06-15,2021-05-12T14:23:02,2021-05-12T14:23:02
360,60.16,45.51,67,87,True,True,CA,FR,2023-09-28,2023-09-28,2020-07-19T14:55:40,
361,23.87,45.21,34,40,True,False,AU,US,2024-03-24,2024-03-24,2020-02-06T03:35:28,2020-02-06T03:35:28
362,57.82,77.27,33,110,True,False,BR,AU,2024-06-14,2024-06-14,2020-06-28T02:24:43,2020-06-28T02:24:43
363,15.42,14.36,24,24,True,True,CA,DE,2021-02-11,2021-02-11,2024-11-03T06:23:14,2024-11-03T06:23:14
364,22.27,94.34,44,80,False,False,CA,UK,2024-06-19,2024-06-19,2020-10-15T16:27:10,2020-10-15T16:27:10
365,33.99,12.7,12,50,True,False,BR,UK,2020-07-30,2020-07-30,2021-02-08T00:55:55,2021-02-08T00:55:55
366,29.04,25.38,63,65,False,False,AU,DE,2022-08-05,2022-08-05,2020-10-11T06:54:36,2020-10-11T06:54:36
367,48.48,10.63,26,7,False,False,UK,BR,2022-05-07,2022-05-07,2020-05-17T05:56:55,
368,41.47,,26,108,True,True,AU,,2021-07-30,2021-07-30,2020-10-25T13:16:04,
369,51.11,82.25,60,83,False,True,US,,2020-02-10,2020-02-10,2020-07-06T17:44:24,2020-07-06T17:44:24
370,4.9,98.54,13,51,True,True,DE,FR,2023-11-10,2023-11-10,2020-09-28T07:11:28,2020-09-28T07:11:28
371,3.39,89.33,103,89,True,,CA,AU,2021-09-04,2021-09-04,2022-04-14T08:23:02,2022-04-14T08:23:02
372,11.78,77.65,58,94,False,True,US,BR,2023-04-23,2023-04-23,2021-11-21T01:42:59,2021-11-21T01:42:59
373,12.91,16.1,110,28,False,True,UK,CA,2022-01-19,2022-01-19,2020-11-24T14:58:30,2020-11-24T14:58:30
374,8.18,49.57,47,39,True,False,UK,UK,2021-11-13,2021-11-13,2021-04-08T14:42:00,2021-04-08T14:42:00
375,82.82,4.14,52,75,False,True,CA,,2024-06-06,,2022-04-30T19:34:33,2022-04-30T19:34:33
376,28.39,80.61,105,87,True,False,FR,DE,2020-06-21,2020-06-21,2022-01-31T14:03:43,2022-01-31T14:03:43
377,61.33,50.84,40,11,True,,CA,CA,2023-09-07,2023-09-07,2020-08-08T01:58:58,2020-08-08T01:58:58
378,20.13,52.26,42,17,True,True,UK,CA,2023-09-25,2023-09-25,2024-06-19T23:27:09,2024-06-19T23:27:09
379,99.14,,92,64,True,True,FR,UK,2021-11-24,2021-11-24,2021-12-12T03:23:21,2021-12-12T03:23:21
380,14.29,30.38,112,90,True,True,CA,DE,2021-04-24,2021-04-24,2021-10-04T16:32:40,2021-10-04T16:32:40
381,9.51,79.25,50,13,True,False,AU,UK,2020-01-10,2020-01-10,2022-11-14T02:32:38,2022-11-14T02:32:38
382,43.79,0.72,34,11,False,False,AU,,2024-09-06,2024-09-06,2021-06-07T02:25:35,2021-06-07T02:25:35
383,8.51,49.52,96,75,False,False,JP,CA,2024-09-26,2024-09-26,2023-02-10T07:59:57,2023-02-10T07:59:57
384,21.57,3.57,34,108,True,True,JP,JP,2021-03-16,2021-03-16,2024-07-27T14:40:08,2024-07-27T14:40:08
385,25.63,,4,118,False,True,CA,DE,2020-02-28,2020-02-28,2024-03-22T00:51:49,2024-03-22T00:51:49
386,48.44,16.38,24,,True,True,UK,,2020-08-12,2020-08-12,2021-08-10T06:07:57,2021-08-10T06:07:57
387,10.36,45.9,29,78,False,True,UK,JP,2020-05-03,2020-05-03,2020-06-21T17:07:57,2020-06-21T17:07:57
388,7.21,35.13,7,101,False,False,CA,,2024-02-26,2024-02-26,2020-08-10T18:46:04,2020-08-10T18:46:04
389,91.74,22.09,108,102,True,True,JP,AU,2024-06-16,2024-06-16,2021-01-19T16:52:31,2021-01-19T16:52:31
390,12.97,32.34,57,31,True,,FR,FR,2020-10-06,,2023-02-04T06:23:59,2023-02-04T06:23:59
391,98.45,60.72,6,57,False,False,UK,BR,2023-09-25,2023-09-25,2022-06-19T16:01:11,2022-06-19T16:01:11
392,9.69,55.58,76,59,True,False,BR,FR,2020-11-23,2020-11-23,2021-05-29T13:22:33,2021-05-29T13:22:33
393,52.73,99.51,46,30,False,True,AU,DE,2021-11-01,2021-11-01,2020-12-23T04:47:33,2020-12-23T04:47:33
394,5.44,54.49,80,,False,False,CA,AU,2022-12-30,,2022-08-07T10:41:05,2022-08-07T10:41:05
395,5.78,,68,13,False,False,UK,UK,2023-08-07,2023-08-07,2024-10-21T13:24:21,2024-10-21T13:24:21
396,12.22,53.22,56,94,True,False,AU,BR,2024-05-15,2024-05-15,2023-11-03T08:15:22,2023-11-03T08:15:22
397,21.42,85.0,114,1,False,,AU,AU,2020-03-22,,2021-04-13T03:06:46,
398,63.69,8.55,44,84,True,False,JP,US,2020-12-24,2020-12-24,2022-10-29T17:30:13,2022-10-29T17:30:13
399,11.22,74.59,17,49,True,True,CA,CA,2021-05-27,2021-05-27,2022-07-17T05:18:50,2022-07-17T05:18:50
400,23.71,82.0,65,78,False,False,UK,AU,2021-07-20,2021-07-20,2024-01-16T19:24:32,2024-01-16T19:24:32
401,33.04,,92,27,True,True,DE,DE,2024-12-27,2024-12-27,2021-09-21T01:04:53,2021-09-21T01:04:53
402,84.71,57.35,92,79,True,False,UK,US,2023-11-20,2023-11-20,2021-09-21T10:12:48,2021-09-21T10:12:48
403,65.98,44.47,112,57,True,True,JP,CA,2021-08-08,2021-08-08,2022-03-29T02:41:46,2022-03-29T02:41:46
404,89.61,64.16,10,34,True,False,CA,JP,2024-11-09,2024-11-09,2020-11-04T00:06:44,2020-11-04T00:06:44
405,66.63,44.82,45,,True,False,AU,FR,2022-06-30,2022-06-30,2024-05-07T12:17:12,2024-05-07T12:17:12
406,59.37,85.55,31,108,True,False,UK,BR,2022-07-03,2022-07-03,2021-12-21T15:53:38,2021-12-21T15:53:38
407,16.98,30.97,57,89,True,False,CA,CA,2022-03-02,2022-03-02,2024-04-21T03:02:03,
408,90.74,10.15,56,0,False,True,AU,UK,2020-09-19,2020-09-19,2022-01-22T04:19:30,2022-01-22T04:19:30
409,57.84,27.93,1,58,False,True,CA,FR,2024-09-02,,2023-05-19T03:00:55,2023-05-19T03:00:55
410,3.6,51.73,84,,False,True,DE,,2020-01-26,2020-01-26,2023-07-31T08:35:35,2023-07-31T08:35:35
411,50.1,57.69,53,37,True,False,AU,UK,2020-11-14,2020-11-14,2023-12-16T00:03:27,2023-12-16T00:03:27
412,36.76,82.6,6,30,False,False,JP,FR,2021-02-23,2021-02-23,2023-06-08T04:02:37,2023-06-08T04:02:37
413,97.12,69.14,104,96,False,False,AU,US,2021-05-24,2021-05-24,2023-06-13T08:23:52,2023-06-13T08:23:52
414,22.49,94.95,11,78,True,False,BR,DE,2020-08-28,,2021-07-18T21:51:23,2021-07-18T21:51:23
415,92.36,28.47,10,81,False,False,AU,DE,2020-02-02,2020-02-02,2020-04-24T08:39:47,2020-04-24T08:39:47
416,61.46,2.82,21,,False,True,AU,FR,2023-05-22,2023-05-22,2024-03-22T07:51:39,2024-03-22T07:51:39
417,7.25,37.71,81,23,False,True,AU,FR,2024-11-04,2024-11-04,2021-05-18T05:23:14,2021-05-18T05:23:14
418,28.59,63.83,37,7,False,True,US,DE,2020-08-10,2020-08-10,2020-02-08T06:58:26,2020-02-08T06:58:26
419,9.84,51.23,80,33,False,False,JP,DE,2021-06-25,2021-06-25,2024-12-24T13:01:50,2024-12-24T13:01:50
420,37.22,75.46,73,118,True,False,FR,CA,2022-07-13,2022-07-13,2020-05-30T08:08:29,2020-05-30T08:08:29
421,17.21,,8,23,True,False,AU,CA,2024-08-20,,2020-02-29T17:05:24,2020-02-29T17:05:24
422,48.29,,80,104,False,,CA,FR,2023-06-21,2023-06-21,2024-12-09T21:38:29,2024-12-09T21:38:29
423,63.84,40.58,96,89,False,True,FR,AU,2023-10-31,2023-10-31,2023-05-15T06:00:31,2023-05-15T06:00:31
424,92.53,81.98,4,47,True,,BR,US,2022-11-27,2022-11-27,2023-01-04T15:28:37,2023-01-04T15:28:37
425,10.45,,22,,True,,UK,US,2022-01-31,2022-01-31,2023-02-06T12:07:47,2023-02-06T12:07:47
426,43.3,70.41,74,,True,False,DE,BR,2020-12-30,2020-12-30,2023-09-15T20:44:16,2023-09-15T20:44:16
427,55.73,69.51,78,23,False,True,UK,AU,2024-04-27,2024-04-27,2022-12-04T01:55:59,2022-12-04T01:55:59
428,72.72,18.14,29,90,False,False,US,,2024-01-08,2024-01-08,2023-09-26T00:19:59,
429,96.38,20.58,12,,True,True,US,,2020-02-15,2020-02-15,2023-11-23T16:57:01,2023-11-23T16:57:01
430,19.2,50.14,55,74,False,True,CA,,2023-07-30,2023-07-30,2021-01-20T21:26:53,2021-01-20T21:26:53
431,35.17,86.28,16,73,False,True,FR,BR,2020-06-03,2020-06-03,2022-12-14T22:33:20,2022-12-14T22:33:20
432,61.08,36.97,57,94,True,False,DE,UK,2023-09-11,2023-09-11,2021-08-29T05:26:08,2021-08-29T05:26:08
433,98.34,96.17,91,,False,True,JP,AU,2024-02-17,2024-02-17,2023-01-18T17:01:11,2023-01-18T17:01:11
434,64.73,64.57,64,14,False,False,BR,JP,2020-08-27,2020-08-27,2020-11-06T22:55:33,2020-11-06T22:55:33
435,24.47,85.79,40,35,True,False,JP,US,2022-03-03,2022-03-03,2024-05-21T01:20:47,2024-05-21T01:20:47
436,1.39,28.28,29,30,False,,CA,DE,2020-08-13,2020-08-13,2021-04-29T20:00:16,2021-04-29T20:00:16
437,91.47,6.72,97,2,False,False,FR,UK,2022-11-01,2022-11-01,2020-12-06T23:49:30,2020-12-06T23:49:30
438,4.89,43.91,31,119,False,True,BR,US,2024-08-20,,2020-08-10T09:29:23,2020-08-10T09:29:23
439,26.67,89.12,60,52,False,False,AU,FR,2020-05-27,2020-05-27,2022-08-27T21:26:55,
440,70.48,,33,45,False,True,FR,CA,2021-12-26,,2021-10-12T03:07:15,2021-10-12T03:07:15
441,14.88,16.07,41,12,True,True,AU,US,2024-11-11,2024-11-11,2023-07-24T07:07:14,2023-07-24T07:07:14
442,50.87,,34,95,True,False,AU,US,2021-07-03,2021-07-03,2022-02-01T12:25:19,2022-02-01T12:25:19
443,1.84,25.16,8,82,True,True,CA,,2020-08-29,2020-08-29,2021-07-16T04:24:55,
444,82.28,,9,14,False,False,BR,BR,2022-06-11,2022-06-11,2021-07-27T11:50:11,2021-07-27T11:50:11
445,63.84,0.17,109,82,False,,CA,FR,2022-07-17,2022-07-17,2021-02-04T18:41:38,2021-02-04T18:41:38
446,72.51,39.41,75,106,True,False,UK,BR,2023-04-25,2023-04-25,2023-06-27T23:37:20,2023-06-27T23:37:20
447,69.78,93.66,67,5,False,False,AU,UK,2021-07-26,2021-07-26,2020-08-23T08:59:23,2020-08-23T08:59:23
448,59.82,59.34,29,5,True,False,AU,BR,2024-10-10,2024-10-10,2024-07-22T02:28:14,2024-07-22T02:28:14
449,11.05,32.89,14,48,True,False,DE,JP,2022-08-09,2022-08-09,2021-04-24T16:03:16,2021-04-24T16:03:16
450,22.89,49.07,115,29,False,False,CA,JP,2021-06-07,2021-06-07,2020-01-19T00:47:35,2020-01-19T00:47:35
451,49.46,13.82,1,62,True,False,FR,US,2024-10-19,2024-10-19,2023-05-01T06:11:40,2023-05-01T06:11:40
